Species,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,altitude_low_meters,altitude_high_meters,altitude_mean_meters
Arabica,7.83,7.92,7.75,7.83,7.75,7.75,9.33,9.33,9.33,8.0,82.83,0.11,0,0.0,0,1900.0,1900.0,1900.0
Arabica,7.25,7.58,7.5,7.42,7.75,7.42,10.0,10.0,10.0,7.92,82.83,0.11,11,0.0,0,1040.0,1040.0,1040.0
Arabica,7.58,7.58,7.33,7.67,7.67,7.5,10.0,10.0,10.0,7.5,82.83,0.11,0,0.0,2,1219.2,1219.2,1219.2
Arabica,7.58,7.83,7.33,7.67,7.42,7.33,10.0,10.0,10.0,7.67,82.83,0.12,2,0.0,6,900.0,900.0,900.0
Arabica,7.83,7.67,7.5,7.58,7.5,7.67,10.0,10.0,10.0,7.08,82.83,0.0,0,0.0,1,1200.0,2000.0,1600.0
Arabica,7.42,7.58,7.25,7.5,7.75,7.75,10.0,10.0,10.0,7.58,82.83,0.0,0,0.0,9,1200.0,1200.0,1200.0
Arabica,7.67,7.67,7.75,7.67,7.42,7.17,10.0,10.0,10.0,7.5,82.83,0.1,0,0.0,4,1500.0,1500.0,1500.0
Arabica,7.5,7.42,7.58,7.5,7.58,7.58,10.0,10.0,10.0,7.67,82.83,0.0,4,0.0,4,1800.0,1800.0,1800.0
Arabica,7.83,7.5,7.5,7.42,7.5,7.5,10.0,10.0,10.0,7.58,82.83,0.11,0,0.0,3,1600.0,1950.0,1775.0
Arabica,7.67,7.5,7.33,7.25,7.58,7.75,10.0,10.0,10.0,7.75,82.83,0.11,0,0.0,5,1400.0,1400.0,1400.0
Arabica,7.58,7.67,7.5,7.58,7.5,7.5,10.0,10.0,10.0,7.5,82.83,0.12,2,0.0,10,1550.0,1550.0,1550.0
Arabica,7.67,7.58,7.42,7.75,7.42,7.42,10.0,10.0,10.0,7.58,82.83,0.12,0,0.0,7,1250.0,1250.0,1250.0
Arabica,7.67,7.67,7.33,7.5,7.33,7.92,10.0,10.0,10.0,7.42,82.83,0.11,0,0.0,10,1310.64,1310.64,1310.64
Arabica,7.58,7.58,7.5,7.42,7.67,7.58,10.0,10.0,10.0,7.5,82.83,0.11,0,0.0,2,1380.0,1380.0,1380.0
Arabica,7.75,7.58,7.75,7.75,7.25,7.5,10.0,10.0,10.0,7.25,82.83,0.0,1,0.0,3,1200.0,1200.0,1200.0
Arabica,7.5,7.58,7.42,7.67,7.58,7.5,10.0,10.0,10.0,7.5,82.75,0.1,0,1.0,3,1100.0,1100.0,1100.0
Arabica,7.58,7.67,7.5,7.58,7.5,7.42,10.0,10.0,10.0,7.5,82.75,0.11,0,0.0,8,1800.0,1800.0,1800.0
Arabica,7.5,7.67,7.17,7.67,7.67,7.58,10.0,10.0,10.0,7.5,82.75,0.11,0,0.0,4,1700.0,1700.0,1700.0
Arabica,7.5,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,7.58,82.75,0.1,0,0.0,1,1219.2,1219.2,1219.2
Arabica,7.42,7.58,7.42,7.67,7.5,7.5,10.0,10.0,10.0,7.67,82.75,0.1,0,0.0,1,1219.2,1219.2,1219.2
Arabica,7.5,7.58,7.42,7.58,7.58,7.5,10.0,10.0,10.0,7.58,82.75,0.12,0,0.0,15,1500.0,1500.0,1500.0
Arabica,7.58,7.58,7.33,7.58,7.33,7.67,10.0,10.0,10.0,7.67,82.75,0.12,0,0.0,0,157.8864,157.8864,157.8864
Arabica,7.83,7.67,7.33,7.67,7.58,7.67,9.33,10.0,10.0,7.67,82.75,0.0,0,0.0,0,650.0,650.0,650.0
Arabica,7.67,7.67,7.17,7.33,7.58,7.67,10.0,10.0,10.0,7.67,82.75,0.0,0,0.0,4,1250.0,1250.0,1250.0
Arabica,7.58,7.5,7.42,7.67,7.42,7.5,10.0,10.0,10.0,7.67,82.75,0.09,0,0.0,1,1850.0,1850.0,1850.0
Arabica,7.58,7.5,7.42,7.58,7.5,7.5,10.0,10.0,10.0,7.67,82.75,0.09,0,1.0,6,1400.0,1400.0,1400.0
Arabica,7.5,7.5,7.58,7.5,7.58,7.58,10.0,10.0,10.0,7.5,82.75,0.11,0,2.0,1,905.0,905.0,905.0
Arabica,7.67,7.5,7.33,7.33,7.67,7.67,10.0,10.0,10.0,7.58,82.75,0.1,0,0.0,0,1100.0,1100.0,1100.0
Arabica,7.5,7.67,7.42,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.75,0.11,0,0.0,2,1500.0,1500.0,1500.0
Arabica,7.5,7.58,7.58,7.75,7.33,7.5,10.0,10.0,10.0,7.5,82.75,0.0,0,0.0,2,1600.0,1950.0,1775.0
Arabica,7.75,7.58,7.42,7.5,7.33,7.5,10.0,10.0,10.0,7.67,82.75,0.12,0,0.0,0,1442.0,1442.0,1442.0
Arabica,7.75,7.42,7.25,7.75,7.5,7.67,10.0,10.0,10.0,7.42,82.75,0.13,0,0.0,2,1524.0,1524.0,1524.0
Arabica,7.67,7.42,7.42,7.58,7.33,7.67,10.0,10.0,10.0,7.67,82.75,0.12,0,0.0,0,165.0,165.0,165.0
Arabica,7.67,7.58,7.42,7.83,7.33,7.5,10.0,10.0,10.0,7.42,82.75,0.1,6,0.0,0,,,
Arabica,7.58,7.83,7.75,7.75,7.42,8.0,9.33,9.33,10.0,7.75,82.75,0.1,0,0.0,0,,,
Arabica,7.58,7.33,7.17,7.33,7.25,8.58,10.0,10.0,10.0,7.5,82.75,0.1,0,0.0,2,1300.0,1300.0,1300.0
Arabica,7.58,7.58,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.58,82.75,0.12,0,0.0,6,1550.0,1550.0,1550.0
Arabica,7.58,7.58,7.33,7.75,7.25,7.58,10.0,10.0,10.0,7.67,82.75,0.12,0,0.0,0,1200.0,1200.0,1200.0
Arabica,8.08,8.17,8.0,8.0,7.83,7.92,6.67,10.0,10.0,8.08,82.75,0.12,1,0.0,4,1200.0,1200.0,1200.0
Arabica,7.5,7.58,7.42,7.67,7.5,7.58,10.0,10.0,10.0,7.5,82.75,0.0,0,0.0,0,1400.0,1850.0,1625.0
Arabica,7.67,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,7.42,82.75,0.11,0,0.0,3,1600.0,1950.0,1775.0
Arabica,7.25,7.75,7.5,7.83,7.67,7.67,9.33,10.0,10.0,7.75,82.75,0.12,0,0.0,0,,,
Arabica,7.42,7.42,7.5,7.58,7.5,7.75,10.0,10.0,10.0,7.58,82.75,0.0,0,0.0,4,1100.0,1100.0,1100.0
Arabica,7.75,7.67,7.5,7.83,7.17,7.42,10.0,10.0,10.0,7.42,82.75,0.0,0,0.0,2,,,
Arabica,7.5,7.58,7.25,7.75,7.58,7.5,10.0,10.0,10.0,7.5,82.67,0.0,0,0.0,4,890.0,890.0,890.0
Arabica,7.5,7.58,7.5,7.67,7.5,7.42,10.0,10.0,10.0,7.5,82.67,0.11,0,2.0,3,934.0,934.0,934.0
Arabica,7.67,7.67,7.42,7.42,7.42,7.5,10.0,10.0,10.0,7.58,82.67,0.13,0,0.0,0,1300.0,1300.0,1300.0
Arabica,7.67,7.67,7.67,7.67,7.5,7.67,10.0,10.0,9.33,7.5,82.67,0.0,0,0.0,7,1200.0,1200.0,1200.0
Arabica,7.5,7.67,7.42,7.75,7.42,7.17,10.0,10.0,10.0,7.75,82.67,0.11,0,2.0,3,1300.0,1300.0,1300.0
Arabica,7.75,7.5,7.33,7.58,7.33,7.75,10.0,10.0,10.0,7.42,82.67,0.0,1,0.0,9,,,
Arabica,7.58,7.5,7.42,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.67,0.0,0,0.0,0,1.0,1.0,1.0
Arabica,7.33,7.5,7.58,7.58,7.67,7.5,10.0,10.0,10.0,7.5,82.67,0.12,0,0.0,9,,,
Arabica,7.5,7.5,7.5,7.5,7.5,7.58,10.0,10.0,10.0,7.58,82.67,0.12,0,0.0,0,1700.0,1700.0,1700.0
Arabica,7.58,7.5,7.5,7.58,7.33,7.58,10.0,10.0,10.0,7.58,82.67,0.12,0,0.0,4,1550.0,1550.0,1550.0
Arabica,8.0,7.83,7.83,7.42,7.25,7.25,10.0,10.0,10.0,7.08,82.67,0.08,0,0.0,0,1200.0,1200.0,1200.0
Arabica,7.67,7.58,7.42,7.5,7.42,7.5,10.0,10.0,10.0,7.58,82.67,0.11,0,0.0,0,1296.0,1296.0,1296.0
Arabica,7.67,7.5,7.33,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.67,0.12,0,0.0,0,1400.0,1900.0,1650.0
Arabica,7.67,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.67,0.11,0,0.0,0,1240.0,1240.0,1240.0
Arabica,7.42,7.5,7.5,7.67,7.58,7.5,10.0,10.0,10.0,7.5,82.67,0.11,0,0.0,0,1500.0,1500.0,1500.0
Arabica,7.75,7.58,7.67,7.25,7.58,7.42,10.0,10.0,10.0,7.42,82.67,0.11,0,0.0,3,1800.0,1800.0,1800.0
Arabica,7.92,8.0,7.5,6.75,7.92,7.58,10.0,10.0,9.33,7.67,82.67,0.0,0,0.0,17,,,
Arabica,7.67,7.67,7.17,7.67,7.5,7.5,10.0,10.0,10.0,7.5,82.67,0.11,0,0.0,0,1500.0,1500.0,1500.0
Arabica,7.83,7.33,7.83,7.33,7.58,7.83,10.0,10.0,9.33,7.58,82.67,0.12,0,0.0,0,,,
Arabica,7.58,7.58,7.42,7.58,7.42,7.5,10.0,10.0,10.0,7.58,82.67,0.11,0,0.0,2,1100.0,1100.0,1100.0
Arabica,7.5,7.58,7.58,7.58,7.42,7.42,10.0,10.0,10.0,7.58,82.67,0.12,0,0.0,0,950.0,950.0,950.0
Arabica,7.33,7.58,7.42,7.42,7.67,7.67,10.0,10.0,10.0,7.58,82.67,0.11,0,0.0,0,1800.0,5900.0,3850.0
Arabica,7.83,7.67,7.5,7.67,7.5,7.58,10.0,10.0,9.33,7.58,82.67,0.03,2,0.0,0,,,
Arabica,7.75,7.58,7.25,7.75,7.67,7.58,10.0,10.0,10.0,7.08,82.67,0.0,0,0.0,1,1400.0,1400.0,1400.0
Arabica,8.08,7.67,7.67,7.33,7.33,7.17,10.0,10.0,10.0,7.42,82.67,0.08,0,0.0,3,1800.0,1800.0,1800.0
Arabica,7.5,7.42,7.33,7.33,7.67,7.83,10.0,10.0,10.0,7.58,82.67,0.21,0,0.0,2,,,
Arabica,7.5,7.42,7.42,7.75,7.5,7.5,10.0,10.0,10.0,7.5,82.58,0.1,0,1.0,2,1219.2,1219.2,1219.2
Arabica,7.67,7.42,7.5,7.42,7.58,7.5,10.0,10.0,10.0,7.5,82.58,0.11,0,5.0,0,1050.0,1050.0,1050.0
Arabica,7.5,7.58,7.42,7.5,7.75,7.33,10.0,10.0,10.0,7.5,82.58,0.11,0,0.0,7,,,
Arabica,7.25,7.25,7.0,7.08,7.0,7.0,10.0,10.0,10.0,10.0,82.58,0.11,0,0.0,0,200.0,200.0,200.0
Arabica,7.42,7.42,7.5,7.33,7.25,7.67,10.0,10.0,10.0,8.0,82.58,0.0,1,9.0,2,,,
Arabica,7.83,7.58,7.42,7.33,7.42,7.5,10.0,10.0,10.0,7.5,82.58,0.13,0,0.0,6,1200.0,1300.0,1250.0
Arabica,7.75,7.33,7.42,7.67,7.42,7.5,10.0,10.0,10.0,7.5,82.58,0.12,0,0.0,0,800.0,800.0,800.0
Arabica,7.42,7.58,7.58,7.42,7.58,7.5,10.0,10.0,10.0,7.5,82.58,0.12,0,0.0,1,1400.0,1500.0,1450.0
Arabica,7.75,7.42,7.33,7.5,7.58,7.5,10.0,10.0,10.0,7.5,82.58,0.12,0,0.0,1,1317.0,1317.0,1317.0
Arabica,7.83,7.5,7.42,7.58,7.42,7.42,10.0,10.0,10.0,7.42,82.58,0.12,0,0.0,0,1400.0,1900.0,1650.0
Arabica,7.67,7.42,7.5,7.67,7.0,7.75,10.0,10.0,10.0,7.58,82.58,0.11,0,0.0,3,1200.0,1400.0,1300.0
Arabica,7.58,7.58,7.42,7.75,7.67,7.67,9.33,10.0,10.0,7.58,82.58,0.0,0,0.0,11,,,
Arabica,7.5,7.58,7.42,7.58,7.42,7.58,10.0,10.0,10.0,7.5,82.58,0.0,0,0.0,4,,,
Arabica,7.75,7.25,7.33,7.42,7.5,7.83,10.0,10.0,10.0,7.5,82.58,0.11,0,0.0,3,1750.0,1750.0,1750.0
Arabica,7.75,7.5,7.75,7.25,7.33,7.58,10.0,10.0,10.0,7.42,82.58,0.11,0,0.0,3,1750.0,1750.0,1750.0
Arabica,7.58,7.5,7.42,7.58,7.67,7.42,10.0,10.0,10.0,7.42,82.58,0.11,0,0.0,0,1750.0,1750.0,1750.0
Arabica,7.5,7.58,7.5,7.5,7.42,7.5,10.0,10.0,10.0,7.58,82.58,0.1,0,0.0,6,1250.0,1250.0,1250.0
Arabica,7.67,7.58,7.58,7.75,7.67,6.83,10.0,10.0,10.0,7.5,82.58,0.12,0,0.0,0,1150.0,1150.0,1150.0
Arabica,7.33,7.42,7.58,7.42,7.67,7.5,10.0,10.0,10.0,7.67,82.58,0.11,2,0.0,2,1600.0,1950.0,1775.0
Arabica,7.58,7.5,7.33,7.75,7.5,7.5,10.0,10.0,10.0,7.42,82.58,0.0,0,0.0,4,900.0,1050.0,975.0
Arabica,7.5,7.5,7.5,7.5,7.58,7.5,10.0,10.0,10.0,7.42,82.5,0.11,0,0.0,4,890.0,890.0,890.0
Arabica,7.83,7.75,7.25,7.5,7.42,7.33,10.0,10.0,10.0,7.42,82.5,0.11,0,0.0,5,1250.0,1250.0,1250.0
Arabica,7.58,7.58,7.33,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.5,0.1,0,0.0,4,1400.0,1400.0,1400.0
Arabica,7.5,7.5,7.33,7.5,7.67,7.5,10.0,10.0,10.0,7.5,82.5,0.1,0,2.0,2,1219.2,1219.2,1219.2
Arabica,7.5,7.83,7.5,7.75,7.33,7.42,9.33,10.0,10.0,7.83,82.5,0.12,0,0.0,0,800.0,800.0,800.0
Arabica,7.33,7.5,7.5,7.5,7.67,7.5,10.0,10.0,10.0,7.5,82.5,0.11,0,0.0,0,1400.0,1500.0,1450.0
Arabica,7.67,7.42,7.33,7.58,7.5,7.5,10.0,10.0,10.0,7.5,82.5,0.12,0,0.0,1,1600.0,1600.0,1600.0
Arabica,7.75,7.0,7.42,7.58,7.58,7.58,10.0,10.0,10.0,7.58,82.5,0.12,0,0.0,3,,,
Arabica,7.42,7.58,7.5,7.67,7.25,7.5,10.0,10.0,10.0,7.58,82.5,0.0,0,0.0,1,1500.0,1700.0,1600.0
Arabica,7.42,7.5,7.67,7.33,7.42,7.67,10.0,10.0,10.0,7.5,82.5,0.11,0,0.0,0,1260.0,1260.0,1260.0
Arabica,7.83,7.42,7.33,7.67,7.42,7.5,10.0,10.0,10.0,7.33,82.5,0.12,0,0.0,4,1310.64,1310.64,1310.64
Arabica,7.5,7.5,7.42,7.42,7.58,7.58,10.0,10.0,10.0,7.5,82.5,0.11,0,0.0,1,1750.0,1750.0,1750.0
Arabica,7.83,7.67,7.17,7.33,7.5,7.67,10.0,10.0,10.0,7.33,82.5,0.11,0,0.0,0,1310.64,1310.64,1310.64
Arabica,7.5,7.58,7.5,7.5,7.42,7.42,10.0,10.0,10.0,7.58,82.5,0.13,0,0.0,10,1679.0,1679.0,1679.0
Arabica,7.67,7.5,7.33,7.67,7.5,7.33,10.0,10.0,10.0,7.5,82.5,0.12,0,0.0,5,1100.0,1100.0,1100.0
Arabica,7.92,7.5,7.33,7.58,7.25,7.42,10.0,10.0,10.0,7.5,82.5,0.11,0,0.0,2,1650.0,1650.0,1650.0
Arabica,7.67,7.33,7.33,7.33,7.5,7.83,10.0,10.0,10.0,7.5,82.5,0.11,0,0.0,5,,,
Arabica,7.67,7.42,7.33,7.67,7.5,7.5,10.0,10.0,10.0,7.42,82.5,0.0,0,0.0,4,1250.0,1250.0,1250.0
Arabica,7.67,7.5,7.33,7.5,7.25,7.67,10.0,10.0,10.0,7.58,82.5,0.11,1,0.0,3,1600.0,1950.0,1775.0
Arabica,7.33,7.42,7.33,7.75,7.42,7.67,10.0,10.0,10.0,7.58,82.5,0.12,2,0.0,3,,,
Arabica,7.75,7.58,7.67,7.67,7.58,7.58,9.33,10.0,10.0,7.33,82.5,0.01,1,0.0,14,1600.0,1600.0,1600.0
Arabica,7.42,7.67,7.17,7.58,7.58,7.5,10.0,10.0,10.0,7.5,82.42,0.12,0,1.0,6,1500.0,1500.0,1500.0
Arabica,7.58,7.5,7.33,7.75,7.33,7.5,10.0,10.0,10.0,7.42,82.42,0.1,0,1.0,2,1700.0,1700.0,1700.0
Arabica,7.67,7.58,7.25,7.67,7.42,7.33,10.0,10.0,10.0,7.5,82.42,0.12,0,0.0,0,1700.0,1700.0,1700.0
Arabica,7.58,7.5,7.25,7.67,7.5,7.5,10.0,10.0,10.0,7.42,82.42,0.12,0,0.0,0,157.8864,157.8864,157.8864
Arabica,7.5,7.42,7.08,7.75,7.67,7.5,10.0,10.0,10.0,7.5,82.42,0.11,0,2.0,3,,,
Arabica,5.08,7.75,7.83,7.75,7.83,8.08,10.0,10.0,10.0,8.08,82.42,0.11,0,0.0,1,1600.0,1600.0,1600.0
Arabica,7.67,7.42,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.58,82.42,0.1,0,0.0,0,1600.0,1600.0,1600.0
Arabica,7.42,7.5,7.33,7.5,7.25,7.42,10.0,10.0,10.0,8.0,82.42,0.11,0,1.0,0,,,
Arabica,7.67,7.25,7.42,7.42,7.67,7.42,10.0,10.0,10.0,7.58,82.42,0.13,0,0.0,7,2285.0,2285.0,2285.0
Arabica,7.17,7.83,7.33,7.5,7.75,7.42,10.0,10.0,10.0,7.42,82.42,0.0,0,0.0,0,1.0,1.0,1.0
Arabica,7.5,7.5,7.5,7.67,7.42,7.5,10.0,10.0,10.0,7.33,82.42,0.1,0,0.0,0,1400.0,1400.0,1400.0
Arabica,7.42,7.5,7.42,7.58,7.42,7.5,10.0,10.0,10.0,7.58,82.42,0.11,0,0.0,0,1296.0,1296.0,1296.0
Arabica,7.58,7.67,7.33,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.42,0.12,0,0.0,1,1000.0,1000.0,1000.0
Arabica,7.58,7.58,7.58,7.75,7.5,7.58,9.33,10.0,10.0,7.5,82.42,0.0,0,0.0,3,,,
Arabica,7.25,7.33,7.25,7.5,7.42,7.5,10.0,10.0,10.0,8.17,82.42,0.0,0,0.0,0,1260.0,1260.0,1260.0
Arabica,7.5,7.58,7.5,7.92,7.42,7.67,9.33,10.0,10.0,7.5,82.42,0.12,0,0.0,0,1170.0,1170.0,1170.0
Arabica,7.25,7.67,7.42,7.17,7.75,7.5,10.0,10.0,10.0,7.67,82.42,0.09,0,0.0,2,,,
Arabica,7.67,7.42,7.33,7.5,7.58,7.5,10.0,10.0,10.0,7.42,82.42,0.11,0,0.0,9,1600.0,1950.0,1775.0
Arabica,7.5,7.42,7.42,7.67,7.42,7.58,10.0,10.0,10.0,7.42,82.42,0.12,0,0.0,5,1560.0,1560.0,1560.0
Arabica,7.42,7.58,7.5,7.42,7.58,7.5,10.0,10.0,10.0,7.42,82.42,0.13,0,0.0,2,1400.0,1400.0,1400.0
Arabica,7.42,7.58,7.33,7.58,7.5,7.5,10.0,10.0,10.0,7.5,82.42,0.14,0,0.0,9,1300.0,1300.0,1300.0
Arabica,7.75,7.33,7.25,7.58,7.58,7.33,10.0,10.0,10.0,7.58,82.42,0.13,0,0.0,1,1170.0,1170.0,1170.0
Arabica,7.5,7.58,7.33,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.42,0.11,0,0.0,0,1300.0,1300.0,1300.0
Arabica,7.58,7.58,7.17,7.5,7.5,7.5,10.0,10.0,10.0,7.58,82.42,0.14,0,0.0,6,1350.0,1350.0,1350.0
Arabica,7.58,7.33,7.33,7.58,7.5,7.5,10.0,10.0,10.0,7.58,82.42,0.11,0,0.0,0,1150.0,1150.0,1150.0
Arabica,7.67,7.58,7.33,7.42,7.58,7.33,10.0,10.0,10.0,7.5,82.42,0.13,0,0.0,4,1250.0,1250.0,1250.0
Arabica,7.83,7.5,7.42,7.67,7.17,7.33,10.0,10.0,10.0,7.5,82.42,0.12,0,0.0,0,1450.0,1450.0,1450.0
Arabica,7.67,7.33,7.25,7.42,7.5,7.67,10.0,10.0,10.0,7.58,82.42,0.0,0,0.0,2,442.0,442.0,442.0
Arabica,7.75,7.5,7.42,7.42,7.5,7.42,10.0,10.0,10.0,7.42,82.42,0.11,0,0.0,2,,,
Arabica,7.33,7.58,7.17,7.58,7.42,7.58,10.0,10.0,10.0,7.75,82.42,0.0,0,0.0,2,1750.0,1750.0,1750.0
Arabica,7.58,7.25,7.42,7.25,7.58,7.83,10.0,10.0,10.0,7.5,82.42,0.02,0,0.0,1,1750.0,1750.0,1750.0
Arabica,7.5,7.58,7.33,7.5,7.42,7.42,10.0,10.0,10.0,7.58,82.33,0.1,0,1.0,8,1396.0,1396.0,1396.0
Arabica,7.33,7.5,7.5,7.33,7.5,7.5,10.0,10.0,10.0,7.67,82.33,0.11,0,3.0,11,982.0,982.0,982.0
Arabica,7.42,7.42,7.42,7.5,7.5,7.58,10.0,10.0,10.0,7.5,82.33,0.11,0,4.0,14,,,
Arabica,7.5,7.5,7.42,7.5,7.42,7.5,10.0,10.0,10.0,7.5,82.33,0.11,0,2.0,3,934.0,934.0,934.0
Arabica,7.75,7.5,7.25,7.25,7.42,7.67,10.0,10.0,10.0,7.5,82.33,0.1,6,1.0,3,1850.0,1850.0,1850.0
Arabica,7.75,7.33,7.5,7.5,7.33,7.58,10.0,10.0,10.0,7.33,82.33,0.0,0,2.0,0,1550.0,1550.0,1550.0
Arabica,7.5,7.58,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.5,82.33,0.12,0,6.0,2,1580.0,1580.0,1580.0
Arabica,8.25,7.83,7.25,8.33,8.17,8.08,10.0,6.67,10.0,7.75,82.33,0.07,0,0.0,0,1268.0,1268.0,1268.0
Arabica,7.42,7.5,7.5,7.42,7.5,7.58,10.0,10.0,10.0,7.42,82.33,0.11,0,0.0,10,,,
Arabica,7.5,7.42,7.17,7.83,7.5,7.5,10.0,10.0,10.0,7.42,82.33,0.1,0,0.0,6,1676.4,1676.4,1676.4
Arabica,7.33,7.58,7.42,7.58,7.33,7.5,10.0,10.0,10.0,7.58,82.33,0.12,0,0.0,0,1450.0,1450.0,1450.0
Arabica,7.75,8.08,7.67,8.08,8.08,8.0,10.0,10.0,6.67,8.0,82.33,0.11,0,0.0,0,1100.0,1100.0,1100.0
Arabica,7.58,7.67,7.5,7.58,7.75,7.5,9.33,10.0,10.0,7.42,82.33,0.12,0,0.0,3,1524.0,1524.0,1524.0
Arabica,7.33,7.58,7.42,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.33,0.11,0,0.0,0,,,
Arabica,7.42,7.33,7.5,7.17,7.08,8.33,10.0,10.0,10.0,7.5,82.33,0.1,0,0.0,2,1300.0,1300.0,1300.0
Arabica,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.33,0.11,0,0.0,0,200.0,200.0,200.0
Arabica,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.33,0.11,0,0.0,0,600.0,600.0,600.0
Arabica,7.5,7.42,7.58,7.5,7.5,7.58,10.0,10.0,10.0,7.25,82.33,0.12,2,0.0,1,1310.64,1310.64,1310.64
Arabica,7.5,7.42,7.5,7.5,7.5,7.58,10.0,10.0,10.0,7.33,82.33,0.0,0,0.0,1,1750.0,1750.0,1750.0
Arabica,7.67,7.5,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.42,82.33,0.12,0,0.0,3,1300.0,1300.0,1300.0
Arabica,7.92,7.58,7.25,7.75,7.92,7.58,9.33,9.33,10.0,7.67,82.33,0.0,0,0.0,14,,,
Arabica,7.67,7.5,7.33,7.67,7.5,7.33,10.0,10.0,10.0,7.33,82.33,0.11,0,0.0,3,1676.4,1828.8,1752.6
Arabica,7.58,7.67,7.58,7.33,7.0,7.58,10.0,10.0,10.0,7.58,82.33,0.15,1,0.0,8,441.0,441.0,441.0
Arabica,7.67,7.58,7.5,7.58,7.5,7.5,10.0,10.0,10.0,7.0,82.33,0.13,0,0.0,9,1170.0,1170.0,1170.0
Arabica,7.5,7.67,7.33,7.5,7.33,7.5,10.0,10.0,10.0,7.5,82.33,0.1,2,0.0,5,1310.64,1310.64,1310.64
Arabica,7.58,7.5,7.42,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.33,0.12,0,0.0,2,1100.0,1100.0,1100.0
Arabica,8.0,7.75,7.33,7.33,7.08,7.67,9.33,10.0,10.0,7.83,82.33,0.11,0,0.0,0,1200.0,1400.0,1300.0
Arabica,7.58,7.58,7.25,7.58,7.42,7.5,10.0,10.0,10.0,7.42,82.33,0.11,0,0.0,2,950.0,950.0,950.0
Arabica,7.83,7.58,7.33,7.25,7.58,7.42,10.0,10.0,10.0,7.33,82.33,0.0,0,0.0,0,442.0,442.0,442.0
Arabica,7.58,7.5,7.25,7.42,7.67,7.33,10.0,10.0,10.0,7.5,82.25,0.09,2,6.0,10,1100.0,1100.0,1100.0
Arabica,7.0,7.08,7.0,7.17,7.0,7.0,10.0,10.0,10.0,10.0,82.25,0.1,0,0.0,0,,,
Arabica,7.67,7.5,7.25,7.67,7.42,7.42,10.0,10.0,10.0,7.33,82.25,0.11,0,2.0,2,1450.0,1450.0,1450.0
Arabica,7.42,7.67,7.5,7.08,7.5,7.42,10.0,10.0,10.0,7.67,82.25,0.0,0,0.0,9,1.0,1.0,1.0
Arabica,7.58,7.67,7.5,7.67,7.83,8.42,9.33,9.33,9.33,7.58,82.25,0.12,0,0.0,0,1500.0,1500.0,1500.0
Arabica,7.58,7.5,7.42,7.58,7.42,7.42,10.0,10.0,10.0,7.33,82.25,0.11,0,0.0,2,1350.0,1350.0,1350.0
Arabica,7.58,7.42,7.33,7.42,7.58,7.5,10.0,10.0,10.0,7.42,82.25,0.13,0,0.0,0,1180.0,1180.0,1180.0
Arabica,7.75,7.58,7.42,7.42,7.33,7.33,10.0,10.0,10.0,7.42,82.25,0.11,0,0.0,0,1100.0,1100.0,1100.0
Arabica,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.25,82.25,0.11,0,0.0,0,650.0,650.0,650.0
Arabica,7.58,7.58,7.42,7.42,7.42,7.42,10.0,10.0,10.0,7.42,82.25,0.12,0,0.0,4,1338.0,1338.0,1338.0
Arabica,7.33,7.42,7.5,7.67,7.5,7.42,10.0,10.0,10.0,7.42,82.25,0.0,0,0.0,1,,,
Arabica,7.58,7.58,7.5,7.17,7.42,7.42,10.0,10.0,10.0,7.58,82.25,0.16,3,0.0,8,533.0,533.0,533.0
Arabica,7.5,7.5,7.33,7.58,7.67,7.33,10.0,10.0,10.0,7.33,82.25,0.11,0,0.0,2,1390.8024,1390.8024,1390.8024
Arabica,7.5,7.58,7.42,7.67,7.33,7.42,10.0,10.0,10.0,7.33,82.25,0.13,0,0.0,3,1170.0,1170.0,1170.0
Arabica,7.67,7.58,7.33,7.5,7.42,7.42,10.0,10.0,10.0,7.33,82.25,0.12,0,0.0,13,1250.0,1250.0,1250.0
Arabica,7.75,7.33,7.33,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.25,0.0,2,0.0,5,,,
Arabica,7.33,7.58,7.42,7.67,7.33,7.5,10.0,10.0,10.0,7.42,82.25,0.11,0,0.0,0,1100.0,1100.0,1100.0
